"ID2009","Candidate","State","Constituency_No2009","Position2009","Sex","Party2009","Constituency_Name2009","Vote_Share_Percentage2009","Margin_Percentage2009","ReNominated","ID2014","Candidate2014","Constituency_No2014","Position2014","Party2014","Constituency_Name2014","Vote_Share_Percentage2014","Margin_Percentage2014","PostGraduate","CriminalCase","Moveable","Immoveable"
33028,"AJAY KUMAR","Uttar_Pradesh",28,3,"M","BJP","KHERI",23,1.32,1,33028,"AJAY KUMAR",28,1,"BJP","KHERI",36.98,10.23,1,0,9369320,NA
33028,"RAVI PRAKASH VERMA","Uttar_Pradesh",28,4,"M","SP","KHERI",21.68,20.44,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,587780,NA
33029,"KUNWAR JITIN PRASAD","Uttar_Pradesh",29,1,"M","INC","DHAURAHRA",51.53,24.29,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,11100000,21600000
33029,"RAJESH KUMAR SINGH ALIAS RAJESH VERMA","Uttar_Pradesh",29,2,"M","BSP","DHAURAHRA",27.24,13.69,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1797146,4414409
33030,"KAISAR JAHAN","Uttar_Pradesh",30,1,"F","BSP","SITAPUR",34.2,2.79,1,33030,"KAISER JAHAN",30,2,"BSP","SITAPUR",35.69,20.48,0,0,4365956,2188000
33030,"MAHENDRA SINGH VERMA","Uttar_Pradesh",30,2,"M","SP","SITAPUR",31.42,14.78,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
33031,"USHA VERMA","Uttar_Pradesh",31,1,"F","SP","HARDOI",51.17,16.17,1,33031,"USHA VERMA",31,3,"SP","HARDOI",28.42,26.03,1,0,604134,1150000
33031,"RAM KUMAR KURIL","Uttar_Pradesh",31,2,"M","BSP","HARDOI",35,25.58,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,184927,1655000
33032,"ASHOK KUMAR RAWAT","Uttar_Pradesh",32,1,"M","BSP","MISRIKH",34.17,3.83,1,33032,"ASHOK KUMAR RAWAT",32,2,"BSP","MISRIKH",32.58,13.07,1,0,4021081,3300000
33032,"SHYAM PRAKASH","Uttar_Pradesh",32,2,"M","SP","MISRIKH",30.34,9.62,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2052808,4100000
33032,"OM PRAKASH","Uttar_Pradesh",32,3,"M","INC","MISRIKH",20.71,10.57,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1599044,15600000
33033,"ANNUTANDON","Uttar_Pradesh",33,1,"F","INC","UNNAO",52.57,33.4,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.08e+08,2.12e+08
33034,"SUSHILA  SAROJ","Uttar_Pradesh",34,1,"F","SP","MOHANLALGANJ",36.93,11.03,1,33034,"SUSHILA SAROJ",34,3,"SP","MOHANLALGANJ",21.71,17,1,0,6392985,22200000
33034,"JAI PRAKASH","Uttar_Pradesh",34,2,"M","BSP","MOHANLALGANJ",25.89,5.1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20700000,9297000
33034,"R.K.CHAUDHARY","Uttar_Pradesh",34,3,"M","RSBP","MOHANLALGANJ",20.79,8.92,1,33034,"R.K CHAUDHARY",34,2,"BSP","MOHANLALGANJ",27.75,6.04,1,0,1233023,1
33035,"LAL JI TANDON","Uttar_Pradesh",35,1,"M","BJP","LUCKNOW",34.93,7,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14200000,10500000
33035,"RITA BAHUGUNA JOSHI","Uttar_Pradesh",35,2,"F","INC","LUCKNOW",27.93,5.05,1,33035,"PROF. RITA BAHUGUNA JOSHI",35,2,"INC","LUCKNOW",27.89,21.66,1,0,2829707,13500000
33035,"DR. AKHILESH DAS GUPTA","Uttar_Pradesh",35,3,"M","BSP","LUCKNOW",22.88,12.35,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1.4e+08,3.42e+08
33036,"SONIA GANDHI","Uttar_Pradesh",36,1,"F","INC","RAE BARELI",72.23,55.83,1,33036,"SONIA GANDHI",36,1,"INC","RAE BARELI",63.8,42.75,0,0,11800000,2024300
33037,"RAHUL GANDHI","Uttar_Pradesh",37,1,"M","INC","AMETHI",71.78,57.25,1,33037,"RAHUL GANDHI",37,1,"INC","AMETHI",46.72,12.34,1,0,2042223,20200000
33038,"DR.SANJAY SINGH","Uttar_Pradesh",38,1,"M","INC","SULTANPUR",42.44,13.95,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,17200000,4.5e+07
33038,"MOHD.TAHIR","Uttar_Pradesh",38,2,"M","BSP","SULTANPUR",28.48,13.24,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1939346,8e+06
33039,"RAJKUMARI RATNA SINGH","Uttar_Pradesh",39,1,"F","INC","PRATAPGARH",26.39,4.65,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1585604,55400000
33039,"PROF. SHIVAKANT OJHA","Uttar_Pradesh",39,2,"M","BSP","PRATAPGARH",21.74,2.82,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2567418,11600000
33040,"SALMAN KHURSHEED","Uttar_Pradesh",40,1,"M","INC","FARRUKHABAD",27.72,4.45,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,14800000,13200000
33040,"NARESH CHANDRA AGRAWAL","Uttar_Pradesh",40,2,"M","BSP","FARRUKHABAD",23.26,2.42,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,16100000,18200000
33040,"CHANDRA BHUSHAN SINGH URF MUNNU BABU","Uttar_Pradesh",40,3,"M","SP","FARRUKHABAD",20.84,1.54,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11200000,7675000
33041,"PREMDAS","Uttar_Pradesh",41,1,"M","SP","ETAWAH",43.7,7.33,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,823828,3655000
33041,"GAURISHANKER","Uttar_Pradesh",41,2,"M","BSP","ETAWAH",36.37,19.81,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2629903,10400000
33042,"AKHILESH YADAV","Uttar_Pradesh",42,1,"M","SP","KANNAUJ",45.52,15.62,1,33063,"AKHILESH",63,3,"SP","MAHARAJGANJ",20.26,14.85,0,0,NA,NA
33042,"DR. MAHESH CHANDRA VERMA","Uttar_Pradesh",42,2,"M","BSP","KANNAUJ",29.91,9.57,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
33042,"SUBRAT PATHAK","Uttar_Pradesh",42,3,"M","BJP","KANNAUJ",20.33,19.44,1,33042,"SUBRAT PATHAK",42,2,"BJP","KANNAUJ",42.11,30.64,0,0,NA,NA
33043,"SRI PRAKASH JAISWAL","Uttar_Pradesh",43,1,"M","INC","KANPUR",41.92,3.69,1,33043,"SRIPRAKASH JAISWAL",43,2,"INC","KANPUR",30.15,23.78,0,0,15700000,15200000
33043,"SATISH MAHANA","Uttar_Pradesh",43,2,"M","BJP","KANPUR",38.23,28.8,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2899143,NA
33044,"RAJARAM PAL","Uttar_Pradesh",44,1,"M","INC","AKBARPUR",30.22,5.03,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,400200,2200000
33044,"ANIL SHUKLA WARSI","Uttar_Pradesh",44,2,"M","BSP","AKBARPUR",25.19,3.7,1,33044,"ANIL SHUKLA WARSI",44,2,"BSP","AKBARPUR",20.86,5.72,0,1,9197672,9225440
33044,"ARUN KUMAR TIWARI BABA","Uttar_Pradesh",44,3,"M","BJP","AKBARPUR",21.48,3.47,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8484712,45300000
33045,"GHANSYAM ANURAGI","Uttar_Pradesh",45,1,"M","SP","JALAUN",35.49,1.43,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2715842,2650000
33045,"TILAK CHANDRA AHIRWAR","Uttar_Pradesh",45,2,"M","BSP","JALAUN",34.05,17.6,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1590000,3753000
33046,"PRADEEP KUMAR JAIN (ADITYA)","Uttar_Pradesh",46,1,"M","INC","JHANSI",29.32,5.53,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2362715,1392000
33046,"RAMESH KUMAR SHARMA","Uttar_Pradesh",46,2,"M","BSP","JHANSI",23.79,8.47,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.8e+07,21800000
33047,"VIJAY BAHADUR SINGH","Uttar_Pradesh",47,1,"M","BSP","HAMIRPUR",27.45,3.52,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,7393979,5550000
33047,"SIDDHA GOPAL SAHU","Uttar_Pradesh",47,2,"M","INC","HAMIRPUR",23.93,1.06,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8159125,34700000
33047,"ASHOK KUMAR SINGH CHANDEL","Uttar_Pradesh",47,3,"M","SP","HAMIRPUR",22.87,3.76,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5736743,2220000
33048,"R. K. SINGH PATEL","Uttar_Pradesh",48,1,"M","SP","BANDA",38.91,5.59,1,33048,"R. K. SINGH PATEL",48,2,"BSP","BANDA",26.36,4.26,0,1,13100000,NA
33048,"BHAIRON PRASAD MISHRA","Uttar_Pradesh",48,2,"M","BSP","BANDA",33.33,19.5,1,33048,"BHAIRON PRASAD MISHRA",48,1,"BJP","BANDA",39.85,13.49,0,0,787295,NA
33049,"RAKESH SACHAN","Uttar_Pradesh",49,1,"M","SP","FATEHPUR",31.53,7.52,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.5e+07,34400000
33049,"MAHENDRA PRASAD NISHAD","Uttar_Pradesh",49,2,"M","BSP","FATEHPUR",24.01,7.35,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,580153,3536000
33050,"SHAILENDRA KUMAR","Uttar_Pradesh",50,1,"M","SP","KAUSHAMBI",44.71,10.12,1,33050,"SHAILENDRA KUMAR",50,2,"SP","KAUSHAMBI",31.72,9.61,0,0,629000,18100000
33050,"GIRISH CHANDRA PASI","Uttar_Pradesh",50,2,"M","BSP","KAUSHAMBI",34.59,27.2,1,3305,"GIRISH CHANDRA",5,3,"BSP","NAGINA",26.08,23.81,0,1,787001,NA
33051,"KAPIL MUNI KARWARIYA","Uttar_Pradesh",51,1,"M","BSP","PHULPUR",30.36,2.64,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA
33051,"SHYAMA CHARAN GUPTA","Uttar_Pradesh",51,2,"M","SP","PHULPUR",27.72,13.82,1,33052,"SHYAMA CHARAN GUPTA",52,1,"BJP","ALLAHABAD",35.19,6.95,1,0,1,1.36e+08
33052,"KUNWAR REWATI RAMAN SINGH ALIAS MANI JI","Uttar_Pradesh",52,1,"M","SP","ALLAHABAD",38.06,6.35,1,33052,"KUNWAR REWATI RAMAN SINGH ALIAS MANI",52,2,"SP","ALLAHABAD",28.24,10.06,1,0,3873892,NA
33052,"ASHOK KUMAR BAJPAI","Uttar_Pradesh",52,2,"M","BSP","ALLAHABAD",31.72,20.63,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.23e+08,NA
33053,"P.L.PUNIA","Uttar_Pradesh",53,1,"M","INC","BARABANKI",44.18,22.59,1,33053,"P. L. PUNIA",53,2,"INC","BARABANKI",22.69,7.04,1,0,2.7e+08,7500000
33053,"RAM SAGAR","Uttar_Pradesh",53,2,"M","SP","BARABANKI",21.59,0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1845272,2150000
33053,"KAMALA PRASAD RAWAT","Uttar_Pradesh",53,3,"M","BSP","BARABANKI",21.5,15.09,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7028444,3200000
33054,"NIRMAL KHATRI","Uttar_Pradesh",54,1,"M","INC","FAIZABAD",28.24,7.24,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,852200,5500000
33054,"MITRASEN","Uttar_Pradesh",54,2,"M","SP","FAIZABAD",21,0.77,1,33054,"MITRASEN YADAV",54,2,"SP","FAIZABAD",20.43,6.57,1,1,1863400,5970200
33054,"LALLU SINGH","Uttar_Pradesh",54,3,"M","BJP","FAIZABAD",20.23,2.12,1,33054,"LALLU SINGH",54,1,"BJP","FAIZABAD",48.08,27.65,1,1,1452968,6635000
33055,"RAKESH PANDEY","Uttar_Pradesh",55,1,"M","BSP","AMBEDKAR NAGAR",32,2.8,1,33055,"RAKESH PANDEY",55,2,"BSP","AMBEDKAR NAGAR",28.29,5.63,0,1,1.28e+08,NA
33055,"SHANKHLAL MAJHI","Uttar_Pradesh",55,2,"M","SP","AMBEDKAR NAGAR",29.2,1.32,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,8941634,NA
33055,"VINAY KATIYAR","Uttar_Pradesh",55,3,"M","BJP","AMBEDKAR NAGAR",27.88,25.16,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,11700000,9277000
33056,"KAMAL KISHOR","Uttar_Pradesh",56,1,"M","INC","BAHRAICH",31.21,7.6,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,181495,1e+06
33056,"LAL MANI PRASAD","Uttar_Pradesh",56,2,"M","BSP","BAHRAICH",23.61,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2235000,2795000
33056,"SHABBEER AHMAD","Uttar_Pradesh",56,3,"M","SP","BAHRAICH",23.56,9.62,1,33056,"SHABBIR AHMAD",56,2,"SP","BAHRAICH",36.04,25.67,0,0,1841000,2700000
33057,"BRIJBHUSHAN SHARAN SINGH","Uttar_Pradesh",57,1,"M","SP","KAISERGANJ",34.66,12.76,1,33057,"BRIJ BHUSAN SHARAN SINGH",57,1,"BJP","KAISERGANJ",40.44,8.29,1,1,986685,52400000
33057,"SURENDRA NATH AWASTHI","Uttar_Pradesh",57,2,"M","BSP","KAISERGANJ",21.9,0.58,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,12700000,11200000
33057,"DR LALTA PRASAD MISHRA ALIAS DR L P MISHRA","Uttar_Pradesh",57,3,"M","BJP","KAISERGANJ",21.31,8.38,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,18900000,NA
33058,"VINAY KUMAR ALIAS VINNU","Uttar_Pradesh",58,1,"M","INC","SHRAWASTI",33.29,6.94,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,475127,NA
33058,"RIZVAN ZAHEER","Uttar_Pradesh",58,2,"M","BSP","SHRAWASTI",26.35,7.98,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1706962,NA
33059,"BENI PRASAD VERMA","Uttar_Pradesh",59,1,"M","INC","GONDA",25.72,3.91,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1025574,NA
33059,"KIRTI VARDHAN SINGH  (RAJA BHAIYA)","Uttar_Pradesh",59,2,"M","BSP","GONDA",21.81,6.86,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,10500000,1.1e+07
33060,"JAGDAMBIKA PAL","Uttar_Pradesh",60,1,"M","INC","DOMARIYAGANJ",31.24,10.4,1,33060,"JAGDAMBIKA PAL",60,1,"BJP","DOMARIYAGANJ",31.96,11.08,1,0,9381787,NA
33060,"JAI PRATAP SINGH","Uttar_Pradesh",60,2,"M","BJP","DOMARIYAGANJ",20.83,0.21,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11900000,31100000
33060,"MOHD. MUQUEEM","Uttar_Pradesh",60,3,"M","BSP","DOMARIYAGANJ",20.63,9.78,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2570000,7050000
33061,"ARVIND KUMAR CHAUDHARY","Uttar_Pradesh",61,1,"M","BSP","BASTI",34.72,13.6,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12900000,NA
33061,"RAJ KISHOR SINGH","Uttar_Pradesh",61,2,"M","SP","BASTI",21.12,5.97,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4957189,NA
33062,"BHISMA SHANKAR ALIAS KUSHAL TIWARI","Uttar_Pradesh",62,1,"M","BSP","SANT KABIR NAGAR",26.35,3.68,1,33062,"BHISM SHANKAR ALIAS KUSHAL TIWARI",62,2,"BSP","SANT KABIR NAGAR",24.8,1.06,1,0,14300000,19300000
33062,"SHARAD TRIPATHI","Uttar_Pradesh",62,2,"M","BJP","SANT KABIR NAGAR",22.67,1.31,1,33062,"SHARAD TRIPATHI",62,1,"BJP","SANT KABIR NAGAR",34.49,9.68,1,0,825417,NA
33062,"BHAL CHANDRA YADAV","Uttar_Pradesh",62,3,"M","SP","SANT KABIR NAGAR",21.36,7.9,1,33062,"BHAL CHANDRA YADAV",62,3,"SP","SANT KABIR NAGAR",23.74,16.9,0,1,318102,NA
33063,"HARSH VARDHAN","Uttar_Pradesh",63,1,"M","INC","MAHARAJGANJ",36.4,14.73,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,9e+05,21100000
33063,"GANESH SHANKER PANDEY","Uttar_Pradesh",63,2,"M","BSP","MAHARAJGANJ",21.67,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1693763,13900000
33063,"PANKAJ CHAUDHARY","Uttar_Pradesh",63,3,"M","BJP","MAHARAJGANJ",20.62,7.92,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6662929,37100000
33064,"ADITYANATH","Uttar_Pradesh",64,1,"M","BJP","GORAKHPUR",53.85,29.42,1,33064,"ADITYANATH",64,1,"BJP","GORAKHPUR",51.83,30.07,0,0,1669944,1
33064,"VINAY SHANKAR TIWARI","Uttar_Pradesh",64,2,"M","BSP","GORAKHPUR",24.43,13.33,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,9102074,1.51e+08
33065,"KU. RATANJEET PRATAP NARAYAN SINGH","Uttar_Pradesh",65,1,"M","INC","KUSHI NAGAR",30.63,2.89,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10500000,10800000
33065,"SWAMI PRASAD MAURYA","Uttar_Pradesh",65,2,"M","BSP","KUSHI NAGAR",27.75,5.56,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2208790,4416000
33065,"VIJAY DUBEY","Uttar_Pradesh",65,3,"M","BJP","KUSHI NAGAR",22.19,14.63,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1063000,7800000
33066,"GORAKH PRASAD JAISWAL","Uttar_Pradesh",66,1,"M","BSP","DEORIA",30.73,5.84,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5332602,15100000
33066,"SHRI PRAKASH MANI TRIPATHI","Uttar_Pradesh",66,2,"M","BJP","DEORIA",24.89,3.73,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1989769,8700000
33066,"MOHAN SINGH","Uttar_Pradesh",66,3,"M","SP","DEORIA",21.16,8.37,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1503000,2350000
33067,"KAMLESH PASWAN","Uttar_Pradesh",67,1,"M","BJP","BANSGAON",34.35,8.13,1,33067,"KAMLESH PASWAN",67,1,"BJP","BANSGAON",47.61,21.59,0,0,2928000,5450000
33067,"SHREE NATH JI","Uttar_Pradesh",67,2,"M","BSP","BANSGAON",26.22,8.79,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3421779,2488000
33068,"DR. BALIRAM","Uttar_Pradesh",68,1,"M","BSP","LALGANJ",31.59,6.07,1,33068,"DR. BALIRAM",68,3,"BSP","LALGANJ",26.04,23.61,0,0,1590862,5439454
33068,"NEELAM SONKAR","Uttar_Pradesh",68,2,"F","BJP","LALGANJ",25.52,3.17,1,33068,"NEELAM SONKAR",68,1,"BJP","LALGANJ",36.06,7.02,1,0,17100000,9300000
33068,"DAROGA PRASAD SAROJ","Uttar_Pradesh",68,3,"M","SP","LALGANJ",22.35,9.02,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,83500000,1162000
33069,"RAMAKANT YADAV","Uttar_Pradesh",69,1,"M","BJP","AZAMGARH",35.13,6.96,1,33069,"RAMAKANT YADAV",69,2,"BJP","AZAMGARH",28.86,1.1,0,1,9404000,5500000
33069,"AKBAR AHMAD DUMPY","Uttar_Pradesh",69,2,"M","BSP","AZAMGARH",28.18,10.61,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,11400000,34600000
33070,"DARA SINGH CHAUHAN","Uttar_Pradesh",70,1,"M","BSP","GHOSI",28.82,7.96,1,33070,"DARA SINGH CHAUHAN",70,2,"BSP","GHOSI",22.49,6.48,0,1,500115,1400000
33070,"ARSHAD JAMAL ANSARI","Uttar_Pradesh",70,2,"M","SP","GHOSI",20.86,1.24,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,9118620,8e+05
33071,"RAMASHANKAR RAJBHAR","Uttar_Pradesh",71,1,"M","BSP","SALEMPUR",27.54,2.88,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,358000,1
33071,"DR. BHOLA PANDEY","Uttar_Pradesh",71,2,"M","INC","SALEMPUR",24.66,3.36,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,5744834,14800000
33071,"HARIKEWAL","Uttar_Pradesh",71,3,"M","SP","SALEMPUR",21.3,7.2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1725143,6270000
33072,"NEERAJ SHEKHAR","Uttar_Pradesh",72,1,"M","SP","BALLIA",40.82,10.71,1,33072,"NEERAJ SHEKHAR",72,2,"SP","BALLIA",23.38,5.98,0,0,16900000,12200000
33072,"SANGRAM SINGH YADAV","Uttar_Pradesh",72,2,"M","BSP","BALLIA",30.11,9.79,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1511361,2520000
33072,"MANOJ SINHA","Uttar_Pradesh",72,3,"M","BJP","BALLIA",20.32,16.51,1,33075,"MANOJ SINHA",75,1,"BJP","GHAZIPUR",31.11,3.29,0,0,2116070,10400000
33073,"DHANANJAY SINGH","Uttar_Pradesh",73,1,"M","BSP","JAUNPUR",39.61,10.52,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5007656,NA
33073,"PARAS NATH YADAVA","Uttar_Pradesh",73,2,"M","SP","JAUNPUR",29.1,10.33,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3994968,9682000
33074,"TUFANI SAROJ","Uttar_Pradesh",74,1,"M","SP","MACHHLISHAHR",31.09,3.39,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6750965,4098039
33074,"KAMLA KANT GAUTAM (K.K. GAUTAM)","Uttar_Pradesh",74,2,"M","BSP","MACHHLISHAHR",27.7,7.36,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2515000,5e+05
33074,"VIDYASAGAR SONKER","Uttar_Pradesh",74,3,"M","BJP","MACHHLISHAHR",20.35,12.53,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1895815,3300000
33075,"RADHEY MOHAN SINGH","Uttar_Pradesh",75,1,"M","SP","GHAZIPUR",49.22,9,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,13700000,15900000
33075,"AFZAL ANSARI","Uttar_Pradesh",75,2,"M","BSP","GHAZIPUR",40.23,37.41,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6874781,37600000
33076,"RAMKISHUN","Uttar_Pradesh",76,1,"M","SP","CHANDAULI",26.85,0.07,1,33076,"RAMKISHUN",76,3,"SP","CHANDAULI",20.82,18.05,0,1,751963,3920821
33076,"KAILASH NATH SINGH YADAV","Uttar_Pradesh",76,2,"M","BSP","CHANDAULI",26.78,12.26,1,33075,"KAILASH NATH SINGH YADAV",75,3,"BSP","GHAZIPUR",24.49,18.46,0,1,1104540,35800000
33077,"DR. MURLI MANOHAR JOSHI","Uttar_Pradesh",77,1,"M","BJP","VARANASI",30.52,2.59,1,33043,"DR.MURLI MANOHAR JOSHI",43,1,"BJP","KANPUR",56.85,26.7,1,1,38500000,26400000
33077,"MUKHTAR ANSARI","Uttar_Pradesh",77,2,"M","BSP","VARANASI",27.94,9.32,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,7853994,23600000
33078,"GORAKHNATH","Uttar_Pradesh",78,1,"M","BSP","BHADOHI",29.73,1.97,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2008813,NA
33078,"CHHOTELAL BIND","Uttar_Pradesh",78,2,"M","SP","BHADOHI",27.76,13.59,1,33080,"CHHOTELAL",80,1,"BJP","ROBERTSGANJ",42.69,21.5,0,0,1483820,NA
33079,"BAL KUMAR PATEL","Uttar_Pradesh",79,1,"M","SP","MIRZAPUR",29.87,2.69,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,8978000,1.4e+07
33079,"ANIL KUMAR MAURYA","Uttar_Pradesh",79,2,"M","BSP","MIRZAPUR",27.18,8.12,1,33076,"ANIL KUMAR MAURYA",76,2,"BSP","CHANDAULI",26.25,5.43,1,0,4531617,11400000
33080,"PAKAURI LAL","Uttar_Pradesh",80,1,"M","SP","ROBERTSGANJ",36.36,8.44,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,612515,950000
33080,"RAM CHANDRA TYAGI","Uttar_Pradesh",80,2,"M","BSP","ROBERTSGANJ",27.92,10.38,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1528226,1620000
3501,"NRIPENDRA NATH ROY","West_Bengal",1,1,"M","AIFB","COOCH BEHAR",44.66,3.01,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,289049,9e+05
3501,"ARGHYA ROY PRADHAN","West_Bengal",1,2,"M","AITC","COOCH BEHAR",41.65,35.82,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,387858,35000
3502,"MANOHAR TIRKEY","West_Bengal",2,1,"M","RSP","ALIPURDUARS",41.22,12.08,1,3502,"MANOHAR TIRKEY",2,2,"RSP","ALIPURDUARS",27.87,0.42,0,0,2458723,60000
3502,"PABAN KUMAR LAKRA","West_Bengal",2,2,"M","AITC","ALIPURDUARS",29.14,7.74,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,112497,NA
3502,"MANOJ TIGGA","West_Bengal",2,3,"M","BJP","ALIPURDUARS",21.4,19.38,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,118079,1
3503,"MAHENDRA KUMAR ROY","West_Bengal",3,1,"M","CPM","JALPAIGURI",45.54,8.57,1,3503,"MAHENDRA KUMAR ROY",3,2,"CPM","JALPAIGURI",32.65,15.63,0,0,1528591,1350000
3503,"BARMA SUKHBILAS","West_Bengal",3,2,"M","INC","JALPAIGURI",36.97,27.82,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3733000,7920000
3504,"JASWANT SINGH","West_Bengal",4,1,"M","BJP","DARJEELING",51.5,26.21,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6954601,1.12e+08
3504,"JIBESH SARKAR","West_Bengal",4,2,"M","CPM","DARJEELING",25.29,5.85,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,965469,1610000
3505,"DEEPA DASMUNSI","West_Bengal",5,1,"F","INC","RAIGANJ",50.29,11.71,1,3505,"DEEPA DASMUNSI",5,2,"INC","RAIGANJ",28.5,10.17,1,0,12900000,2125000
3505,"BIRESWAR LAHIRI","West_Bengal",5,2,"M","CPM","RAIGANJ",38.58,34.39,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,428417,1865722
3506,"PRASANTA KUMAR MAJUMDAR","West_Bengal",6,1,"M","RSP","BALURGHAT",44.38,0.58,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1179585,1544287
3506,"BIPLAB MITRA","West_Bengal",6,2,"M","AITC","BALURGHAT",43.79,36.97,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,602449,1350000
3507,"MAUSAM NOOR","West_Bengal",7,1,"F","INC","MALDAHA UTTAR",47.78,6.53,1,3507,"MAUSAM NOOR",7,1,"INC","MALDAHA UTTAR",33.41,5.65,1,0,207358,1740000
